MOMENT,LOCATION,CRIME,VICTIM_SEX,VICTIM_AGE,OCCURRENCES
AFTERNOON,HEALTH_BUILDING,ROBBERY,M,74,1
AFTERNOON,HEALTH_BUILDING,ROBBERY,M,77,1
AFTERNOON,HEALTH_BUILDING,ROBBERY,M,81,1
AFTERNOON,HEALTH_BUILDING,ROBBERY,M,97,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,13,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,18,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,21,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,27,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,28,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,29,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,32,2
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,33.73427719,3
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,34,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,36,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,38,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,39,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,41,2
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,42,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,43,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,46,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,50,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,52,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,55,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,58,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,59,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,60,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,63,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,71,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,F,88,1
AFTERNOON,HEALTH_BUILDING,SEX_CRIME,M,46,1
AFTERNOON,HEALTH_BUILDING,VANDALISM,F,15,2
AFTERNOON,HEALTH_BUILDING,VANDALISM,F,33.73427719,4
AFTERNOON,HEALTH_BUILDING,VANDALISM,F,48,1
AFTERNOON,HEALTH_BUILDING,VANDALISM,F,53,2
AFTERNOON,HEALTH_BUILDING,VANDALISM,F,55,2
AFTERNOON,HEALTH_BUILDING,VANDALISM,F,59,1
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,15,6
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,23,2
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,27,1
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,30,1
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,33.73427719,17
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,36,2
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,41,1
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,42,1
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,50,1
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,54,1
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,61,2
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,65,1
AFTERNOON,HEALTH_BUILDING,VANDALISM,M,99,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,12,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,15,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,16,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,19,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,20,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,21,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,22,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,23,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,24,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,25,7
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,26,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,27,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,28,4
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,29,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,30,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,31,4
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,32,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,33,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,33.73427719,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,34,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,35,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,36,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,37,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,38,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,39,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,40,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,41,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,42,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,44,4
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,45,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,46,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,47,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,48,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,50,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,51,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,52,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,53,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,54,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,56,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,57,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,58,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,59,5
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,60,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,61,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,62,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,63,4
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,64,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,65,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,68,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,69,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,73,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,74,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,77,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,78,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,83,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,84,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,85,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,89,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,F,93,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,15,5
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,20,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,21,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,23,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,24,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,25,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,26,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,27,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,28,4
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,29,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,30,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,33,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,33.73427719,7
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,34,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,35,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,36,4
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,37,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,38,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,39,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,40,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,41,4
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,42,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,43,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,44,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,45,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,50,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,53,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,54,4
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,55,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,56,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,57,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,58,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,59,3
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,62,4
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,63,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,64,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,68,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,74,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,75,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,78,2
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,79,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,80,1
AFTERNOON,HEALTH_BUILDING,VIOLENCE,M,82,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,11,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,13,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,14,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,15,9
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,16,7
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,17,6
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,18,12
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,19,16
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,20,17
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,21,23
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,22,23
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,23,22
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,24,39
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,25,26
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,26,22
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,27,21
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,28,37
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,29,28
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,30,35
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,31,29
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,32,17
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,33,25
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,33.73427719,19
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,34,25
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,35,42
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,36,33
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,37,18
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,38,35
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,39,25
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,40,27
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,41,26
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,42,29
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,43,10
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,44,23
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,45,22
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,46,14
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,47,17
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,48,14
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,49,22
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,50,16
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,51,13
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,52,19
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,53,20
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,54,13
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,55,11
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,56,11
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,57,11
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,58,15
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,59,9
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,60,8
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,61,7
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,62,21
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,63,10
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,64,9
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,65,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,66,20
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,67,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,68,6
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,69,10
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,70,7
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,71,8
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,72,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,73,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,74,6
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,75,10
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,76,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,77,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,78,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,79,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,80,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,81,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,83,3
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,84,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,86,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,88,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,F,93,3
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,11,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,13,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,14,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,15,7
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,16,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,17,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,18,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,19,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,20,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,21,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,22,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,23,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,24,7
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,25,7
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,26,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,27,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,28,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,29,10
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,30,5
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,31,6
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,32,8
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,33,11
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,33.73427719,16
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,34,8
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,35,9
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,36,11
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,37,9
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,38,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,39,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,40,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,41,5
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,42,8
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,43,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,44,7
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,45,17
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,46,9
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,47,9
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,48,11
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,49,7
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,50,8
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,51,12
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,52,13
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,53,9
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,54,16
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,55,8
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,56,7
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,57,12
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,58,6
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,59,8
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,60,3
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,61,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,62,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,63,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,64,5
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,65,5
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,66,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,67,6
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,68,4
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,69,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,72,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,74,5
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,75,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,76,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,77,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,78,6
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,79,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,80,6
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,81,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,82,1
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,87,2
AFTERNOON,HOME,CRIME_AGAINST_COMMUNITY,M,88,1
AFTERNOON,HOME,FRAUD,F,15,1
AFTERNOON,HOME,FRAUD,F,19,1
AFTERNOON,HOME,FRAUD,F,22,1
AFTERNOON,HOME,FRAUD,F,25,1
AFTERNOON,HOME,FRAUD,F,26,1
AFTERNOON,HOME,FRAUD,F,28,1
AFTERNOON,HOME,FRAUD,F,29,1
AFTERNOON,HOME,FRAUD,F,31,1
AFTERNOON,HOME,FRAUD,F,34,2
AFTERNOON,HOME,FRAUD,F,42,1
AFTERNOON,HOME,FRAUD,F,56,1
AFTERNOON,HOME,FRAUD,F,62,1
AFTERNOON,HOME,FRAUD,F,65,1
AFTERNOON,HOME,FRAUD,F,68,1
AFTERNOON,HOME,FRAUD,F,70,1
AFTERNOON,HOME,FRAUD,F,71,1
AFTERNOON,HOME,FRAUD,F,77,1
AFTERNOON,HOME,FRAUD,F,79,1
AFTERNOON,HOME,FRAUD,F,82,1
AFTERNOON,HOME,FRAUD,M,15,1
AFTERNOON,HOME,FRAUD,M,20,1
AFTERNOON,HOME,FRAUD,M,26,1
AFTERNOON,HOME,FRAUD,M,30,1
AFTERNOON,HOME,FRAUD,M,33,1
AFTERNOON,HOME,FRAUD,M,33.73427719,1
AFTERNOON,HOME,FRAUD,M,36,1
AFTERNOON,HOME,FRAUD,M,39,1
AFTERNOON,HOME,FRAUD,M,42,1
AFTERNOON,HOME,FRAUD,M,46,1
AFTERNOON,HOME,FRAUD,M,61,1
AFTERNOON,HOME,FRAUD,M,67,1
AFTERNOON,HOME,FRAUD,M,71,1
AFTERNOON,HOME,MURDER,F,13,1
AFTERNOON,HOME,MURDER,F,17,1
AFTERNOON,HOME,MURDER,F,22,1
AFTERNOON,HOME,MURDER,F,24,1
AFTERNOON,HOME,MURDER,F,33,1
AFTERNOON,HOME,MURDER,F,33.73427719,1
AFTERNOON,HOME,MURDER,F,53,1
AFTERNOON,HOME,MURDER,F,55,1
AFTERNOON,HOME,MURDER,M,15,1
AFTERNOON,HOME,MURDER,M,23,1
AFTERNOON,HOME,MURDER,M,24,2
AFTERNOON,HOME,MURDER,M,25,1
AFTERNOON,HOME,MURDER,M,27,1
AFTERNOON,HOME,MURDER,M,29,1
AFTERNOON,HOME,MURDER,M,30,1
AFTERNOON,HOME,MURDER,M,34,1
AFTERNOON,HOME,MURDER,M,42,1
AFTERNOON,HOME,MURDER,M,45,1
AFTERNOON,HOME,MURDER,M,46,1
AFTERNOON,HOME,MURDER,M,69,1
AFTERNOON,HOME,MURDER,M,74,1
AFTERNOON,HOME,ROBBERY,F,10,2
AFTERNOON,HOME,ROBBERY,F,11,1
AFTERNOON,HOME,ROBBERY,F,12,3
AFTERNOON,HOME,ROBBERY,F,13,4
AFTERNOON,HOME,ROBBERY,F,14,2
AFTERNOON,HOME,ROBBERY,F,15,43
AFTERNOON,HOME,ROBBERY,F,16,9
AFTERNOON,HOME,ROBBERY,F,17,11
AFTERNOON,HOME,ROBBERY,F,18,51
AFTERNOON,HOME,ROBBERY,F,19,58
AFTERNOON,HOME,ROBBERY,F,20,71
AFTERNOON,HOME,ROBBERY,F,21,71
AFTERNOON,HOME,ROBBERY,F,22,89
AFTERNOON,HOME,ROBBERY,F,23,108
AFTERNOON,HOME,ROBBERY,F,24,92
AFTERNOON,HOME,ROBBERY,F,25,112
AFTERNOON,HOME,ROBBERY,F,26,95
AFTERNOON,HOME,ROBBERY,F,27,105
AFTERNOON,HOME,ROBBERY,F,28,107
AFTERNOON,HOME,ROBBERY,F,29,108
AFTERNOON,HOME,ROBBERY,F,30,94
AFTERNOON,HOME,ROBBERY,F,31,113
AFTERNOON,HOME,ROBBERY,F,32,102
AFTERNOON,HOME,ROBBERY,F,33,115
AFTERNOON,HOME,ROBBERY,F,33.73427719,61
AFTERNOON,HOME,ROBBERY,F,34,110
AFTERNOON,HOME,ROBBERY,F,35,124
AFTERNOON,HOME,ROBBERY,F,36,96
AFTERNOON,HOME,ROBBERY,F,37,111
AFTERNOON,HOME,ROBBERY,F,38,98
AFTERNOON,HOME,ROBBERY,F,39,118
AFTERNOON,HOME,ROBBERY,F,40,97
AFTERNOON,HOME,ROBBERY,F,41,71
AFTERNOON,HOME,ROBBERY,F,42,70
AFTERNOON,HOME,ROBBERY,F,43,86
AFTERNOON,HOME,ROBBERY,F,44,84
AFTERNOON,HOME,ROBBERY,F,45,82
AFTERNOON,HOME,ROBBERY,F,46,68
AFTERNOON,HOME,ROBBERY,F,47,84
AFTERNOON,HOME,ROBBERY,F,48,92
AFTERNOON,HOME,ROBBERY,F,49,78
AFTERNOON,HOME,ROBBERY,F,50,90
AFTERNOON,HOME,ROBBERY,F,51,82
AFTERNOON,HOME,ROBBERY,F,52,81
AFTERNOON,HOME,ROBBERY,F,53,77
AFTERNOON,HOME,ROBBERY,F,54,84
AFTERNOON,HOME,ROBBERY,F,55,89
AFTERNOON,HOME,ROBBERY,F,56,94
AFTERNOON,HOME,ROBBERY,F,57,81
AFTERNOON,HOME,ROBBERY,F,58,77
AFTERNOON,HOME,ROBBERY,F,59,66
AFTERNOON,HOME,ROBBERY,F,60,70
AFTERNOON,HOME,ROBBERY,F,61,66
AFTERNOON,HOME,ROBBERY,F,62,69
AFTERNOON,HOME,ROBBERY,F,63,62
AFTERNOON,HOME,ROBBERY,F,64,65
AFTERNOON,HOME,ROBBERY,F,65,57
AFTERNOON,HOME,ROBBERY,F,66,44
AFTERNOON,HOME,ROBBERY,F,67,50
AFTERNOON,HOME,ROBBERY,F,68,42
AFTERNOON,HOME,ROBBERY,F,69,47
AFTERNOON,HOME,ROBBERY,F,70,35
AFTERNOON,HOME,ROBBERY,F,71,38
AFTERNOON,HOME,ROBBERY,F,72,47
AFTERNOON,HOME,ROBBERY,F,73,34
AFTERNOON,HOME,ROBBERY,F,74,26
AFTERNOON,HOME,ROBBERY,F,75,23
AFTERNOON,HOME,ROBBERY,F,76,23
AFTERNOON,HOME,ROBBERY,F,77,18
AFTERNOON,HOME,ROBBERY,F,78,22
AFTERNOON,HOME,ROBBERY,F,79,24
AFTERNOON,HOME,ROBBERY,F,80,19
AFTERNOON,HOME,ROBBERY,F,81,19
AFTERNOON,HOME,ROBBERY,F,82,13
AFTERNOON,HOME,ROBBERY,F,83,14
AFTERNOON,HOME,ROBBERY,F,84,14
AFTERNOON,HOME,ROBBERY,F,85,11
AFTERNOON,HOME,ROBBERY,F,86,15
AFTERNOON,HOME,ROBBERY,F,87,11
AFTERNOON,HOME,ROBBERY,F,88,11
AFTERNOON,HOME,ROBBERY,F,89,7
AFTERNOON,HOME,ROBBERY,F,90,2
AFTERNOON,HOME,ROBBERY,F,91,6
